id,geographic_area_name,estimate_total,estimate_total_car_truck_or_van,estimate_total_public_transportation,estimate_total_public_transportation_bus,estimate_total_public_transportation_subway_or_elevated_rail,estimate_total_public_transportation_long_distance_train_or_commuter_rail,estimate_total_public_transportation_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico,estimate_total_public_transportation_ferryboat,estimate_total_taxicab,estimate_total_motorcycle,estimate_total_bicycle,estimate_total_walked,estimate_total_other_means,estimate_total_worked_from_home
1500000US530330314004,"Block Group 4, Census Tract 314, King County, Washington",537,500,0,0,0,0,0,0,0,0,19,18,0,0
1500000US530330314005,"Block Group 5, Census Tract 314, King County, Washington",568,552,0,0,0,0,0,0,0,0,0,0,0,16
1500000US530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",547,517,0,0,0,0,0,0,0,0,0,0,0,30
1500000US530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",890,810,25,17,0,8,0,0,0,0,0,0,0,55
1500000US530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",661,566,15,0,0,15,0,0,0,0,0,0,0,80
1500000US530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",477,437,0,0,0,0,0,0,0,0,0,0,0,40
1500000US530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",465,420,0,0,0,0,0,0,0,0,0,0,0,45
1500000US530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",1153,1042,10,0,0,10,0,0,0,0,20,13,13,55
1500000US530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",1105,985,19,0,0,19,0,0,0,0,0,0,9,92
1500000US530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",960,785,54,27,0,27,0,0,0,0,0,0,11,110
1500000US530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",814,732,0,0,0,0,0,0,0,0,0,38,27,17
1500000US530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",823,668,22,11,0,11,0,0,0,0,0,29,12,92
1500000US530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",848,756,15,15,0,0,0,0,0,0,0,0,6,71
1500000US530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",512,419,0,0,0,0,0,0,0,0,0,24,0,69
1500000US530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",1087,929,18,0,0,18,0,0,0,0,0,53,0,87
1500000US530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",1633,1384,96,83,0,13,0,0,0,37,19,0,0,97
1500000US530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",525,479,0,0,0,0,0,0,0,0,0,17,0,29
1500000US530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",692,580,11,0,0,11,0,0,0,10,0,0,0,91
1500000US530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",669,596,21,21,0,0,0,0,0,0,0,0,0,52
1500000US530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",843,712,10,0,0,10,0,0,0,0,0,10,0,111
1500000US530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",760,676,0,0,0,0,0,0,0,0,0,0,14,70
1500000US530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",452,335,16,0,0,16,0,0,0,0,0,0,0,101
1500000US530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",808,721,0,0,0,0,0,0,0,0,0,0,0,87
1500000US530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",740,677,32,32,0,0,0,0,0,0,0,16,0,15
1500000US530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",741,714,14,14,0,0,0,0,0,0,0,0,0,13
1500000US530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",847,766,23,23,0,0,0,0,0,0,0,0,11,47
1500000US530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",781,690,80,30,0,50,0,0,0,0,0,0,0,11
1500000US530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",913,811,91,91,0,0,0,0,0,0,0,0,0,11
1500000US530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",1372,1269,38,38,0,0,0,0,0,13,0,0,0,52
1500000US530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",786,728,43,0,43,0,0,0,0,0,0,10,0,5
1500000US530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",540,490,0,0,0,0,0,0,0,0,0,0,0,50
1500000US530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",846,721,0,0,0,0,0,0,0,0,0,0,10,115
1500000US530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",1163,1063,0,0,0,0,0,0,0,0,0,0,0,100
1500000US530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",1122,917,44,44,0,0,0,0,0,129,0,8,0,24
1500000US530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",1249,1172,39,20,0,19,0,0,0,0,0,0,0,38
1500000US530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",846,752,44,44,0,0,0,0,0,0,0,0,0,50
1500000US530330318001,"Block Group 1, Census Tract 318, King County, Washington",912,798,48,21,18,9,0,0,0,0,0,0,0,66
1500000US530330318002,"Block Group 2, Census Tract 318, King County, Washington",690,579,7,0,0,7,0,0,0,0,0,24,0,80
1500000US530330318003,"Block Group 3, Census Tract 318, King County, Washington",719,662,7,0,0,7,0,0,0,0,0,0,0,50
1500000US530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",822,591,85,85,0,0,0,0,0,0,0,0,0,146
1500000US530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",969,924,27,27,0,0,0,0,0,0,0,0,0,18
1500000US530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",608,557,10,10,0,0,0,0,0,14,0,0,0,27
1500000US530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",762,583,22,22,0,0,0,0,0,24,0,0,72,61
1500000US530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",656,484,17,17,0,0,0,0,0,0,0,0,0,155
1500000US530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",787,674,17,17,0,0,0,0,0,10,0,0,6,80
1500000US530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",392,364,0,0,0,0,0,0,0,0,11,0,0,17
1500000US530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",329,299,13,13,0,0,0,0,0,0,0,0,0,17
1500000US530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",847,793,34,34,0,0,0,0,0,0,0,2,0,18
1500000US530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",1072,974,18,18,0,0,0,0,0,0,0,3,0,77
1500000US530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",320,277,5,5,0,0,0,0,0,0,0,0,0,38
1500000US530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",334,328,6,6,0,0,0,0,0,0,0,0,0,0
1500000US530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",1413,1176,59,12,0,47,0,0,0,15,0,62,0,101
1500000US530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",1527,1358,77,45,0,32,0,0,0,0,0,0,0,92
1500000US530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",493,367,64,47,0,0,17,0,0,0,16,0,0,46
1500000US530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",982,835,7,0,7,0,0,0,0,0,0,0,54,86
1500000US530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",780,722,14,14,0,0,0,0,0,0,8,27,0,9
1500000US530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",721,612,49,49,0,0,0,0,0,0,0,0,0,60
1500000US530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",871,768,61,61,0,0,0,0,0,0,0,9,0,33
1500000US530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",731,642,36,36,0,0,0,0,0,0,0,9,7,37
1500000US530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",731,689,0,0,0,0,0,0,0,0,0,0,0,42
1500000US530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",594,479,0,0,0,0,0,0,0,0,16,0,0,99
1500000US530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",729,609,39,31,0,8,0,0,0,0,0,14,0,67
1500000US530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",900,864,19,10,0,9,0,0,0,0,0,0,0,17
1500000US530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",707,617,18,0,0,18,0,0,0,0,0,9,0,63
1500000US530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",697,602,0,0,0,0,0,0,0,0,0,0,0,95
1500000US530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",423,350,0,0,0,0,0,0,0,0,0,0,0,73
1500000US530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",774,774,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",807,761,31,31,0,0,0,0,0,0,0,0,0,15
1500000US530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",1054,1023,16,16,0,0,0,0,0,0,0,0,0,15
1500000US530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",558,512,32,32,0,0,0,0,0,0,0,0,0,14
1500000US530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",488,456,0,0,0,0,0,0,0,0,0,15,0,17
1500000US530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",715,683,11,0,0,11,0,0,0,0,0,0,0,21
1500000US530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",937,828,71,61,0,10,0,0,0,0,0,0,0,38
1500000US530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",938,861,43,5,0,38,0,0,0,0,0,0,0,34
1500000US530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",423,381,0,0,0,0,0,0,0,0,0,0,0,42
1500000US530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",986,878,21,9,0,12,0,0,0,15,0,16,11,45
1500000US530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",442,370,10,0,0,10,0,0,0,0,0,25,0,37
1500000US530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",856,757,6,6,0,0,0,0,0,0,0,8,18,67
1500000US530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",755,735,8,0,0,8,0,0,0,0,0,0,12,0
1500000US530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",607,560,18,18,0,0,0,0,0,0,0,0,0,29
1500000US530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",374,356,0,0,0,0,0,0,0,0,0,0,0,18
1500000US530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",861,773,0,0,0,0,0,0,0,14,0,0,19,55
1500000US530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",612,493,46,10,0,36,0,0,0,0,0,0,0,73
1500000US530330320104,"Block Group 4, Census Tract 320.10, King County, Washington",1165,997,52,52,0,0,0,0,0,0,0,43,17,56
1500000US530330320111,"Block Group 1, Census Tract 320.11, King County, Washington",1054,886,52,46,0,6,0,0,0,0,18,11,35,52
1500000US530330320112,"Block Group 2, Census Tract 320.11, King County, Washington",1006,849,60,60,0,0,0,0,0,0,0,0,0,97
1500000US530330321021,"Block Group 1, Census Tract 321.02, King County, Washington",521,387,18,18,0,0,0,0,0,10,0,30,9,67
1500000US530330321022,"Block Group 2, Census Tract 321.02, King County, Washington",468,380,11,11,0,0,0,0,0,9,0,40,0,28
1500000US530330321023,"Block Group 3, Census Tract 321.02, King County, Washington",811,688,0,0,0,0,0,0,0,0,16,32,0,75
1500000US530330321024,"Block Group 4, Census Tract 321.02, King County, Washington",775,610,73,73,0,0,0,0,0,0,0,0,11,81
1500000US530330321031,"Block Group 1, Census Tract 321.03, King County, Washington",633,488,79,79,0,0,0,0,0,16,16,16,0,18
1500000US530330321032,"Block Group 2, Census Tract 321.03, King County, Washington",729,630,33,33,0,0,0,0,0,13,0,32,0,21
1500000US530330321033,"Block Group 3, Census Tract 321.03, King County, Washington",983,699,126,126,0,0,0,0,0,0,20,127,0,11
1500000US530330321034,"Block Group 4, Census Tract 321.03, King County, Washington",734,544,58,58,0,0,0,0,0,22,0,70,0,40
1500000US530330321041,"Block Group 1, Census Tract 321.04, King County, Washington",1354,1028,62,62,0,0,0,0,0,0,0,14,10,240
1500000US530330321042,"Block Group 2, Census Tract 321.04, King County, Washington",1176,880,58,58,0,0,0,0,0,30,0,136,0,72
1500000US530330321043,"Block Group 3, Census Tract 321.04, King County, Washington",782,606,73,73,0,0,0,0,0,0,0,70,0,33
1500000US530330322031,"Block Group 1, Census Tract 322.03, King County, Washington",1258,1088,42,42,0,0,0,0,0,0,0,0,0,128
1500000US530330322032,"Block Group 2, Census Tract 322.03, King County, Washington",667,597,21,21,0,0,0,0,0,0,0,0,0,49
1500000US530330322033,"Block Group 3, Census Tract 322.03, King County, Washington",1277,1038,60,60,0,0,0,0,0,0,77,10,0,92
1500000US530330322034,"Block Group 4, Census Tract 322.03, King County, Washington",570,428,87,87,0,0,0,0,0,16,0,0,0,39
1500000US530330322071,"Block Group 1, Census Tract 322.07, King County, Washington",811,733,26,26,0,0,0,0,0,0,0,0,0,52
1500000US530330322072,"Block Group 2, Census Tract 322.07, King County, Washington",528,432,26,26,0,0,0,0,0,0,0,0,0,70
1500000US530330322073,"Block Group 3, Census Tract 322.07, King County, Washington",497,367,32,32,0,0,0,0,0,0,18,17,18,45
1500000US530330322081,"Block Group 1, Census Tract 322.08, King County, Washington",750,592,56,56,0,0,0,0,0,16,0,3,15,68
1500000US530330322082,"Block Group 2, Census Tract 322.08, King County, Washington",161,105,0,0,0,0,0,0,0,0,0,0,0,56
1500000US530330322083,"Block Group 3, Census Tract 322.08, King County, Washington",882,635,158,139,19,0,0,0,0,0,0,0,15,74
1500000US530330322084,"Block Group 4, Census Tract 322.08, King County, Washington",1140,738,213,202,0,0,0,11,0,0,19,0,0,170
1500000US530330322085,"Block Group 5, Census Tract 322.08, King County, Washington",1309,1002,185,185,0,0,0,0,0,0,0,0,49,73
1500000US530330322101,"Block Group 1, Census Tract 322.10, King County, Washington",842,687,95,95,0,0,0,0,0,0,0,1,0,59
1500000US530330322102,"Block Group 2, Census Tract 322.10, King County, Washington",2857,2168,409,409,0,0,0,0,0,0,26,26,77,151
1500000US530330322103,"Block Group 3, Census Tract 322.10, King County, Washington",4696,3354,729,729,0,0,0,0,0,23,54,145,86,305
1500000US530330322111,"Block Group 1, Census Tract 322.11, King County, Washington",939,666,83,83,0,0,0,0,0,0,0,9,0,181
1500000US530330322112,"Block Group 2, Census Tract 322.11, King County, Washington",798,630,121,121,0,0,0,0,0,0,0,0,0,47
1500000US530330322113,"Block Group 3, Census Tract 322.11, King County, Washington",849,695,33,33,0,0,0,0,0,0,0,0,0,121
1500000US530330322121,"Block Group 1, Census Tract 322.12, King County, Washington",1414,1047,179,179,0,0,0,0,0,0,15,18,0,155
1500000US530330322122,"Block Group 2, Census Tract 322.12, King County, Washington",521,398,39,39,0,0,0,0,0,0,0,0,15,69
1500000US530330322123,"Block Group 3, Census Tract 322.12, King County, Washington",936,820,41,41,0,0,0,0,0,0,0,0,0,75
1500000US530330322124,"Block Group 4, Census Tract 322.12, King County, Washington",1295,987,192,192,0,0,0,0,0,0,16,0,0,100
1500000US530330322131,"Block Group 1, Census Tract 322.13, King County, Washington",491,355,27,27,0,0,0,0,0,0,0,0,0,109
1500000US530330322132,"Block Group 2, Census Tract 322.13, King County, Washington",589,474,31,31,0,0,0,0,0,0,0,0,0,84
1500000US530330322133,"Block Group 3, Census Tract 322.13, King County, Washington",1121,970,69,69,0,0,0,0,0,0,0,0,8,74
1500000US530330322141,"Block Group 1, Census Tract 322.14, King County, Washington",888,714,50,50,0,0,0,0,0,0,0,10,10,104
1500000US530330322142,"Block Group 2, Census Tract 322.14, King County, Washington",1349,1092,105,105,0,0,0,0,0,10,18,0,9,115
1500000US530330322143,"Block Group 3, Census Tract 322.14, King County, Washington",1009,665,185,185,0,0,0,0,0,0,0,16,0,143
1500000US530330322151,"Block Group 1, Census Tract 322.15, King County, Washington",955,814,61,61,0,0,0,0,0,0,0,0,0,80
1500000US530330322152,"Block Group 2, Census Tract 322.15, King County, Washington",1498,1271,44,44,0,0,0,0,0,0,0,0,13,170
1500000US530330323071,"Block Group 1, Census Tract 323.07, King County, Washington",786,664,16,16,0,0,0,0,0,0,0,0,0,106
1500000US530330323072,"Block Group 2, Census Tract 323.07, King County, Washington",579,472,0,0,0,0,0,0,0,0,27,0,0,80
1500000US530330323073,"Block Group 3, Census Tract 323.07, King County, Washington",640,546,43,43,0,0,0,0,0,0,0,0,0,51
1500000US530330323074,"Block Group 4, Census Tract 323.07, King County, Washington",549,436,17,17,0,0,0,0,0,0,0,0,21,75
1500000US530330323075,"Block Group 5, Census Tract 323.07, King County, Washington",386,348,15,15,0,0,0,0,0,0,0,0,0,23
1500000US530330323091,"Block Group 1, Census Tract 323.09, King County, Washington",1046,646,211,211,0,0,0,0,0,0,28,86,0,75
1500000US530330323092,"Block Group 2, Census Tract 323.09, King County, Washington",3487,1961,944,944,0,0,0,0,27,0,118,195,29,213
1500000US530330323093,"Block Group 3, Census Tract 323.09, King County, Washington",1117,879,75,75,0,0,0,0,0,21,0,31,0,111
1500000US530330323111,"Block Group 1, Census Tract 323.11, King County, Washington",515,383,0,0,0,0,0,0,0,0,0,0,0,132
1500000US530330323112,"Block Group 2, Census Tract 323.11, King County, Washington",741,582,16,16,0,0,0,0,0,0,0,0,11,132
1500000US530330323113,"Block Group 3, Census Tract 323.11, King County, Washington",518,484,0,0,0,0,0,0,0,18,0,0,0,16
1500000US530330323114,"Block Group 4, Census Tract 323.11, King County, Washington",629,582,0,0,0,0,0,0,0,0,0,0,0,47
1500000US530330323115,"Block Group 5, Census Tract 323.11, King County, Washington",446,342,39,39,0,0,0,0,0,0,0,0,47,18
1500000US530330323131,"Block Group 1, Census Tract 323.13, King County, Washington",372,322,13,13,0,0,0,0,0,0,0,0,25,12
1500000US530330323132,"Block Group 2, Census Tract 323.13, King County, Washington",903,764,49,49,0,0,0,0,0,0,0,16,0,74
1500000US530330323133,"Block Group 3, Census Tract 323.13, King County, Washington",468,440,14,14,0,0,0,0,0,0,0,0,0,14
1500000US530330323134,"Block Group 4, Census Tract 323.13, King County, Washington",1857,1653,151,151,0,0,0,0,0,0,13,27,0,13
1500000US530330323151,"Block Group 1, Census Tract 323.15, King County, Washington",913,746,61,61,0,0,0,0,0,0,0,9,7,90
1500000US530330323152,"Block Group 2, Census Tract 323.15, King County, Washington",925,798,28,28,0,0,0,0,0,13,0,0,11,75
1500000US530330323153,"Block Group 3, Census Tract 323.15, King County, Washington",887,746,40,40,0,0,0,0,0,0,0,0,0,101
1500000US530330323161,"Block Group 1, Census Tract 323.16, King County, Washington",393,345,17,17,0,0,0,0,0,11,0,0,0,20
1500000US530330323162,"Block Group 2, Census Tract 323.16, King County, Washington",777,626,35,35,0,0,0,0,0,0,20,0,15,81
1500000US530330323163,"Block Group 3, Census Tract 323.16, King County, Washington",844,736,62,53,0,0,0,9,0,10,0,0,9,27
1500000US530330323164,"Block Group 4, Census Tract 323.16, King County, Washington",658,586,21,21,0,0,0,0,0,0,0,0,0,51
1500000US530330323171,"Block Group 1, Census Tract 323.17, King County, Washington",779,577,125,125,0,0,0,0,0,0,0,0,0,77
1500000US530330323172,"Block Group 2, Census Tract 323.17, King County, Washington",730,567,84,69,15,0,0,0,0,0,0,0,0,79
1500000US530330323173,"Block Group 3, Census Tract 323.17, King County, Washington",452,277,82,82,0,0,0,0,0,0,0,15,0,78
1500000US530330323174,"Block Group 4, Census Tract 323.17, King County, Washington",645,454,56,56,0,0,0,0,0,0,29,0,0,106
1500000US530330323175,"Block Group 5, Census Tract 323.17, King County, Washington",638,507,46,46,0,0,0,0,0,0,14,16,0,55
1500000US530330323181,"Block Group 1, Census Tract 323.18, King County, Washington",1270,1093,61,61,0,0,0,0,0,9,0,21,0,86
1500000US530330323182,"Block Group 2, Census Tract 323.18, King County, Washington",650,612,0,0,0,0,0,0,0,0,0,0,0,38
1500000US530330323183,"Block Group 3, Census Tract 323.18, King County, Washington",520,427,42,42,0,0,0,0,0,0,0,0,0,51
1500000US530330323184,"Block Group 4, Census Tract 323.18, King County, Washington",1146,826,173,173,0,0,0,0,0,0,13,0,11,123
1500000US530330323191,"Block Group 1, Census Tract 323.19, King County, Washington",279,269,0,0,0,0,0,0,0,0,0,0,0,10
1500000US530330323192,"Block Group 2, Census Tract 323.19, King County, Washington",1045,826,42,42,0,0,0,0,0,0,20,26,0,131
1500000US530330323193,"Block Group 3, Census Tract 323.19, King County, Washington",1009,938,71,71,0,0,0,0,0,0,0,0,0,0
1500000US530330323194,"Block Group 4, Census Tract 323.19, King County, Washington",713,621,21,21,0,0,0,0,0,0,0,19,0,52
1500000US530330323201,"Block Group 1, Census Tract 323.20, King County, Washington",627,554,28,28,0,0,0,0,0,0,7,0,0,38
1500000US530330323202,"Block Group 2, Census Tract 323.20, King County, Washington",744,612,26,26,0,0,0,0,0,11,7,0,9,79
1500000US530330323203,"Block Group 3, Census Tract 323.20, King County, Washington",881,795,9,9,0,0,0,0,0,0,15,0,0,62
1500000US530330323211,"Block Group 1, Census Tract 323.21, King County, Washington",482,427,16,16,0,0,0,0,0,0,0,0,0,39
1500000US530330323212,"Block Group 2, Census Tract 323.21, King County, Washington",396,294,17,17,0,0,0,0,0,0,0,0,8,77
1500000US530330323213,"Block Group 3, Census Tract 323.21, King County, Washington",1316,1058,99,99,0,0,0,0,0,0,25,20,0,114
1500000US530330323214,"Block Group 4, Census Tract 323.21, King County, Washington",950,730,102,102,0,0,0,0,0,0,12,14,0,92
1500000US530330323221,"Block Group 1, Census Tract 323.22, King County, Washington",610,485,25,25,0,0,0,0,0,0,0,11,0,89
1500000US530330323222,"Block Group 2, Census Tract 323.22, King County, Washington",393,313,19,19,0,0,0,0,0,0,0,0,11,50
1500000US530330323223,"Block Group 3, Census Tract 323.22, King County, Washington",829,726,60,60,0,0,0,0,0,0,0,0,0,43
1500000US530330323231,"Block Group 1, Census Tract 323.23, King County, Washington",844,794,13,13,0,0,0,0,0,0,0,0,0,37
1500000US530330323232,"Block Group 2, Census Tract 323.23, King County, Washington",551,479,12,12,0,0,0,0,0,0,18,0,0,42
1500000US530330323233,"Block Group 3, Census Tract 323.23, King County, Washington",840,708,86,86,0,0,0,0,0,0,14,0,0,32
1500000US530330323234,"Block Group 4, Census Tract 323.23, King County, Washington",604,436,89,89,0,0,0,0,0,0,15,0,0,64
1500000US530330323241,"Block Group 1, Census Tract 323.24, King County, Washington",482,346,1,1,0,0,0,0,0,10,0,13,0,112
1500000US530330323242,"Block Group 2, Census Tract 323.24, King County, Washington",807,506,127,127,0,0,0,0,87,0,0,10,0,77
1500000US530330323243,"Block Group 3, Census Tract 323.24, King County, Washington",1143,927,0,0,0,0,0,0,0,0,21,122,0,73
1500000US530330323244,"Block Group 4, Census Tract 323.24, King County, Washington",804,575,138,138,0,0,0,0,0,0,0,0,0,91
1500000US530330323251,"Block Group 1, Census Tract 323.25, King County, Washington",313,252,22,22,0,0,0,0,0,20,0,19,0,0
1500000US530330323252,"Block Group 2, Census Tract 323.25, King County, Washington",1366,1153,133,123,0,10,0,0,0,0,0,47,0,33
1500000US530330323253,"Block Group 3, Census Tract 323.25, King County, Washington",1508,1191,148,148,0,0,0,0,0,0,0,81,0,88
1500000US530330323261,"Block Group 1, Census Tract 323.26, King County, Washington",611,446,15,15,0,0,0,0,0,0,0,0,0,150
1500000US530330323262,"Block Group 2, Census Tract 323.26, King County, Washington",669,519,19,19,0,0,0,0,0,0,0,0,0,131
1500000US530330323263,"Block Group 3, Census Tract 323.26, King County, Washington",334,251,20,20,0,0,0,0,0,0,0,0,0,63
1500000US530330323271,"Block Group 1, Census Tract 323.27, King County, Washington",805,643,39,39,0,0,0,0,0,0,0,10,23,90
1500000US530330323272,"Block Group 2, Census Tract 323.27, King County, Washington",483,428,34,34,0,0,0,0,0,12,9,0,0,0
1500000US530330323281,"Block Group 1, Census Tract 323.28, King County, Washington",559,485,0,0,0,0,0,0,0,0,0,0,8,66
1500000US530330323282,"Block Group 2, Census Tract 323.28, King County, Washington",488,364,23,23,0,0,0,0,0,0,17,13,0,71
1500000US530330323283,"Block Group 3, Census Tract 323.28, King County, Washington",628,476,16,16,0,0,0,0,0,0,0,0,13,123
1500000US530330323291,"Block Group 1, Census Tract 323.29, King County, Washington",1796,1513,100,100,0,0,0,0,0,0,15,0,0,168
1500000US530330323292,"Block Group 2, Census Tract 323.29, King County, Washington",2312,1838,218,218,0,0,0,0,0,27,31,15,15,168
1500000US530330324011,"Block Group 1, Census Tract 324.01, King County, Washington",726,664,44,44,0,0,0,0,0,0,0,13,0,5
1500000US530330324012,"Block Group 2, Census Tract 324.01, King County, Washington",1091,996,39,39,0,0,0,0,0,0,0,0,0,56
1500000US530330324013,"Block Group 3, Census Tract 324.01, King County, Washington",869,602,0,0,0,0,0,0,0,21,0,63,0,183
1500000US530330324014,"Block Group 4, Census Tract 324.01, King County, Washington",580,541,0,0,0,0,0,0,0,0,0,0,39,0
1500000US530330324021,"Block Group 1, Census Tract 324.02, King County, Washington",1386,1272,16,16,0,0,0,0,0,0,0,0,47,51
1500000US530330324022,"Block Group 2, Census Tract 324.02, King County, Washington",1363,1208,101,101,0,0,0,0,0,0,0,0,0,54
1500000US530330324023,"Block Group 3, Census Tract 324.02, King County, Washington",982,764,27,27,0,0,0,0,0,0,0,0,0,191
1500000US530330324024,"Block Group 4, Census Tract 324.02, King County, Washington",534,425,0,0,0,0,0,0,0,0,0,13,0,96
1500000US530330325001,"Block Group 1, Census Tract 325, King County, Washington",726,614,15,15,0,0,0,0,0,0,0,10,0,87
1500000US530330325002,"Block Group 2, Census Tract 325, King County, Washington",894,743,35,35,0,0,0,0,0,0,10,7,0,99
1500000US530330325003,"Block Group 3, Census Tract 325, King County, Washington",389,322,4,4,0,0,0,0,0,0,0,9,0,54
1500000US530330325004,"Block Group 4, Census Tract 325, King County, Washington",942,846,10,10,0,0,0,0,0,0,3,19,3,61
1500000US530330326011,"Block Group 1, Census Tract 326.01, King County, Washington",906,717,0,0,0,0,0,0,0,0,0,0,11,178
1500000US530330326012,"Block Group 2, Census Tract 326.01, King County, Washington",607,474,29,29,0,0,0,0,0,0,0,0,7,97
1500000US530330326021,"Block Group 1, Census Tract 326.02, King County, Washington",2280,1989,118,118,0,0,0,0,0,0,0,17,0,156
1500000US530330326022,"Block Group 2, Census Tract 326.02, King County, Washington",746,645,18,18,0,0,0,0,0,0,0,23,0,60
1500000US530330326023,"Block Group 3, Census Tract 326.02, King County, Washington",2489,1970,127,127,0,0,0,0,0,0,0,29,0,363
1500000US530330326024,"Block Group 4, Census Tract 326.02, King County, Washington",1872,1440,145,145,0,0,0,0,0,0,14,0,0,273
1500000US530330327021,"Block Group 1, Census Tract 327.02, King County, Washington",860,714,15,15,0,0,0,0,0,0,0,21,0,110
1500000US530330327022,"Block Group 2, Census Tract 327.02, King County, Washington",752,630,0,0,0,0,0,0,0,0,0,0,0,122
1500000US530330327023,"Block Group 3, Census Tract 327.02, King County, Washington",787,703,0,0,0,0,0,0,0,0,0,0,21,63
1500000US530330327024,"Block Group 4, Census Tract 327.02, King County, Washington",674,660,0,0,0,0,0,0,0,0,0,0,0,14
1500000US530330327025,"Block Group 5, Census Tract 327.02, King County, Washington",448,385,8,8,0,0,0,0,0,0,0,17,0,38
1500000US530330327026,"Block Group 6, Census Tract 327.02, King County, Washington",371,253,31,31,0,0,0,0,0,0,0,0,27,60
1500000US530330327031,"Block Group 1, Census Tract 327.03, King County, Washington",893,732,34,34,0,0,0,0,0,0,27,21,17,62
1500000US530330327032,"Block Group 2, Census Tract 327.03, King County, Washington",660,551,0,0,0,0,0,0,0,0,0,42,0,67
